,"ENFERMEDAD","SINTOMAS"
1049,"Enfermedad por Reflujo Gastroesofágico","No tengo ganas de comer y me cuesta tragar. A menudo tengo esa sensación persistente de estar lleno incluso después de comidas pequeñas. Mis síntomas típicos incluyen acidez, náuseas y hormigueo en la garganta."
1050,"Reacción a Medicamentos","Tengo un sabor metálico en la boca y también un cambio en el gusto y el olfato. A veces tengo dolores articulares y musculares insoportables."
1051,"Reacción a Medicamentos","Tengo dolores de cabeza y migrañas, y he estado teniendo dificultades para dormir. He estado teniendo espasmos musculares y temblores. A veces me siento mareado."
1052,"Reacción a Medicamentos","Tengo fiebre y me siento muy mareado y aturdido. Mi corazón late muy rápido y me siento muy confundido. No puedo pensar con claridad y todo se siente muy nublado."
1053,"Reacción a Medicamentos","Tengo erupciones en la piel y estas se descaman de vez en cuando. Esto me deja propenso a infecciones. Me empiezan a temblar los dedos y a veces experimento temblores."
1054,"Reacción a Medicamentos","Me siento muy mareado y tengo dolor en el pecho. Recientemente he estado experimentando dolor en el pecho. Me siento muy inquieto y a menudo sudo abundantemente."
1055,"Reacción a Medicamentos","Tengo picazón en todo el cuerpo y erupciones en el pecho y la espalda. Tengo la piel escamosa de vez en cuando y a menudo esto deja marcas en mi cuerpo."
1056,"Reacción a Medicamentos","Tengo pérdida de cabello y hay un cambio significativo en la textura de mi cabello. Tengo el cuero cabelludo seco y con picazón y ha aumentado la caspa. Mi piel también se está volviendo muy seca."
1057,"Reacción a Medicamentos","Estoy experimentando una disminución de mi deseo sexual y dificultad para funcionar sexualmente. Me siento muy aturdido y confundido y a menudo experimento niebla mental."
1058,"Reacción a Medicamentos","Estoy experimentando cambios en mi ciclo menstrual y flujo vaginal inesperado. A menudo tengo cambios de humor y me siento agitado de vez en cuando."
1059,"Reacción a Medicamentos","He experimentado un aumento de peso significativo y me he vuelto muy obeso. Tengo cambios en el apetito y antojos de diferentes alimentos."
1060,"Reacción a Medicamentos","Tengo dificultades para mantener la concentración y muy poca claridad mental. A menudo olvido cosas y en general tengo dificultades para recordar cosas."
1061,"Reacción a Medicamentos","Además de experimentar un cambio en el gusto y el olfato, también tengo un regusto metálico en la lengua. Ocasionalmente tengo dolores articulares y musculares insoportables."
1062,"Reacción a Medicamentos","Sufro migrañas y dolores de cabeza, y he estado teniendo problemas para conciliar el sueño. Mis músculos han estado temblando y con espasmos. A veces me siento mareado."
1063,"Reacción a Medicamentos","Me siento muy aturdido y mareado cuando tengo fiebre. Mi mente está completamente confusa y mi corazón se acelera. Me cuesta pensar con claridad y todo parece bastante borroso."
1064,"Reacción a Medicamentos","Mi piel se descama de vez en cuando por las erupciones que tengo. Esto me hace más vulnerable a las infecciones. Mis manos empiezan a temblar y ocasionalmente tengo temblores."
1065,"Reacción a Medicamentos","Tengo náuseas intensas y molestias en el pecho. Últimamente he estado teniendo molestias en el pecho. A menudo tiemblo mucho y me siento muy nervioso."
1066,"Reacción a Medicamentos","Tengo erupciones en el pecho y la espalda y me pica todo el cuerpo. De vez en cuando tengo la piel escamosa, lo que con frecuencia crea marcas en mi cuerpo."
1067,"Reacción a Medicamentos","La textura de mi cabello ha cambiado significativamente y estoy experimentando pérdida de cabello. Mi cuero cabelludo está seco y me pica, y mi caspa está empeorando. Mi piel también se está volviendo muy seca."
1068,"Reacción a Medicamentos","Mi deseo sexual ha disminuido y me está costando más funcionar sexualmente. Con regularidad tengo niebla mental y me siento bastante mareado y desorientado."
1069,"Reacción a Medicamentos","Mi ciclo mensual ha cambiado y he tenido un flujo vaginal inesperado. Con frecuencia experimento cambios de humor y experimento agitación ocasional."
1070,"Reacción a Medicamentos","He ganado mucho peso y ahora estoy bastante gordo. Mi apetito varía y tengo antojos de varias cosas."
1071,"Reacción a Medicamentos","Me cuesta mantener la concentración y mi claridad mental es realmente mala. Tengo problemas para recordar cosas y con frecuencia olvido cosas."
1072,"Reacción a Medicamentos","Mi lengua también tiene un regusto metálico además de un cambio en el gusto y el olfato. Ocasionalmente tengo dolores agudos musculares y articulares."
1073,"Reacción a Medicamentos","Tengo dolores de cabeza y migrañas, y he estado teniendo dificultades para dormir. Todo mi cuerpo ha estado temblando y con espasmos. A veces me siento mareado."
1074,"Reacción a Medicamentos","Cuando tengo fiebre, me siento bastante mareado y aturdido. Mi corazón se acelera y mi cabeza está absolutamente nublada. Mi capacidad para pensar correctamente está afectada y todo parece estar algo borroso."
1075,"Reacción a Medicamentos","Mis erupciones hacen que ocasionalmente se me descame la piel. Soy más susceptible a las enfermedades como resultado. Empiezo a temblar a veces y me tiemblan las manos."
1076,"Reacción a Medicamentos","Tengo tanto dolor en el pecho como náuseas extremas. Recientemente, me ha estado doliendo el pecho. Con frecuencia tiemblo mucho y estoy muy ansioso."
1077,"Reacción a Medicamentos","Me pica todo el cuerpo y tengo erupciones en la espalda y el pecho. Mi piel puede estar escamosa en ocasiones, lo que comúnmente resulta en marcas en el cuerpo."
1078,"Reacción a Medicamentos","Estoy perdiendo cabello y la textura de mi cabello ha cambiado considerablemente. Mi caspa está empeorando y mi cuero cabelludo seco y con picazón. Mi piel también se está volviendo bastante seca."
1079,"Reacción a Medicamentos","Mi deseo sexual ha disminuido y estoy teniendo problemas para tener relaciones sexuales. Con frecuencia tengo niebla mental, además de sentirme algo desconcertado."
1080,"Reacción a Medicamentos","He notado una diferencia en mi ciclo mensual y un flujo vaginal inesperado. Me pongo irritable de vez en cuando y mis estados de ánimo cambian mucho."
1081,"Reacción a Medicamentos","He aumentado mucho de peso y ahora soy muy obeso. Tengo diferentes impulsos y diferentes apetitos."
1082,"Reacción a Medicamentos","Tengo una claridad mental terrible y me cuesta mantenerme concentrado. Olvido cosas con regularidad y tengo problemas para recordar cosas."
1083,"Reacción a Medicamentos","Junto con un cambio en el gusto y el olfato, mi lengua también tiene un regusto metálico. Ocasionalmente tengo dolores articulares y musculares severos."
1084,"Reacción a Medicamentos","Sufro migrañas y dolores de cabeza, y he estado teniendo problemas para conciliar el sueño. Todo mi cuerpo ha estado temblando y tiritando. A veces, tengo mareos."
1085,"Reacción a Medicamentos","Estoy bastante mareado y con náuseas cuando tengo fiebre. Mi cerebro está completamente nublado y mi corazón se acelera. Tengo problemas para pensar con claridad y todo parece un poco borroso."
1086,"Reacción a Medicamentos","A veces mi piel empieza a descamarse por las erupciones. Soy más propenso a enfermarme como resultado. En ocasiones, mis manos empiezan a temblar y empiezo a temblar."
1087,"Reacción a Medicamentos","Hay náuseas intensas y molestias en el pecho. Me ha estado doliendo el pecho últimamente. Estoy muy nervioso y tiemblo mucho la mayor parte del tiempo."
1088,"Reacción a Medicamentos","Tengo erupciones en la espalda y el pecho, y me pica todo el cuerpo. Mi piel puede estar seca y escamosa a veces, lo que con frecuencia deja marcas en el cuerpo."
1089,"Reacción a Medicamentos","Estoy perdiendo cabello y la textura de mi cabello ha cambiado significativamente. Mi cuero cabelludo seco y con picazón y la caspa están empeorando. Mi piel también se está volviendo bastante seca."
1090,"Reacción a Medicamentos","Ya no quiero tener relaciones sexuales, y me es difícil hacerlo. Con regularidad tengo niebla mental y una sensación de confusión."
1091,"Reacción a Medicamentos","Mi ciclo mensual ha cambiado y he tenido un flujo vaginal inesperado. Ocasionalmente pierdo los estribos y mis estados de ánimo cambian mucho."
1092,"Reacción a Medicamentos","He ganado mucho peso y actualmente estoy bastante gordo. Tengo muchas inclinaciones y antojos."
1093,"Reacción a Medicamentos","Tengo una claridad mental horrible y me cuesta concentrarme. Con frecuencia olvido cosas y me cuesta la memoria."
1094,"Reacción a Medicamentos","Mi lengua también cambia en gusto y olor, dejando un regusto metálico. Puedo tener dolores articulares y musculares insoportables."
1095,"Reacción a Medicamentos","Tengo dolores de cabeza y migrañas, y he estado teniendo dificultades para dormir. He estado temblando y tiritando por todas partes. A veces me siento mareado."
1096,"Reacción a Medicamentos","Cuando tengo fiebre, me siento bastante mareado y aturdido. Mi corazón se acelera y mi mente está absolutamente nublada. Todo se siente un poco borroso para mí y tengo dificultades para pensar con claridad."
1097,"Reacción a Medicamentos","Mis erupciones ocasionalmente hacen que mi piel empiece a caerse. Es más probable que me enferme como resultado. Mis manos ocasionalmente empiezan a temblar y empiezo a temblar."
1098,"Reacción a Medicamentos","Hay dolor en el pecho y náuseas intensas. Recientemente, me ha estado doliendo el pecho. Tiemblo mucho y estoy bastante ansioso."
1099,"Reacción a Medicamentos","Me pica todo el cuerpo y tengo erupciones en la espalda y el pecho. A veces mi piel puede estar seca y escamosa, lo que a menudo resulta en manchas en el cuerpo."
1100,"Úlcera Péptica","Tengo una sensación de ardor en la parte superior del abdomen, a menudo entre comidas o por la noche. Tengo acidez e indigestión y a menudo me siento muy mareado."
1101,"Úlcera Péptica","Tengo hinchazón y una sensación de malestar. He estado experimentando pérdida de peso y falta de apetito. A veces tengo heces oscuras y alquitranadas y sangre en el vómito."
1102,"Úlcera Péptica","Tengo dificultad para tragar la comida y a menudo tengo la sensación de que la comida se me queda atascada en la garganta. Tengo eructos constantes e hinchazón. Hay un sabor agrio persistente en la boca."
1103,"Úlcera Péptica","He estado teniendo heces con sangre, lo que ha resultado en pérdida de sangre y de hierro. Esto me ha causado anemia y me siento muy débil en general."
1104,"Úlcera Péptica","Tengo un hambre y un apetito persistentes y voraces. A veces tengo calambres y espasmos abdominales. Hay hinchazón y gases después de comer, lo que me causa una gran incomodidad."
1105,"Úlcera Péptica","Tengo cambios en mis evacuaciones intestinales, como estreñimiento y diarrea. Tengo pérdida de apetito y energía y a menudo me siento muy fatigado."
1106,"Úlcera Péptica","Tengo dolor abdominal y solo empeora si me agacho o me acuesto. Siento molestias al comer ciertos alimentos como comida picante o ácida. A veces tengo heces sueltas por esto."
1107,"Úlcera Péptica","Tengo dificultad para dormir debido al dolor o malestar abdominal. Tengo pérdida de apetito y me siento fatigado después de ir al baño. Me siento muy cansado todo el tiempo."
1108,"Úlcera Péptica","Tengo un sabor agrio y ácido en la boca. Tengo eructos frecuentes. Tengo una sensación de presión o plenitud en la parte superior del abdomen que dura unas horas."
1109,"Úlcera Péptica","Tengo pérdida de peso involuntaria y dificultad para ganar peso. Tengo dolor y malestar que se alivia tomando antiácidos. Mi boca sabe muy mal."
1110,"Úlcera Péptica","Ocasionalmente durante el día o por la noche, tengo ardor en la parte superior del abdomen. Tengo indigestión, acidez y episodios frecuentes de náuseas extremas."
1111,"Úlcera Péptica","Tengo hinchazón y malestar a la vez. He estado perdiendo peso y perdiendo el interés por la comida. Ocasionalmente tengo heces alquitranadas y negras y vómito que contiene sangre."
1112,"Úlcera Péptica","Tengo problemas para tragar y con frecuencia siento como si la comida se me quedara atascada en la garganta. Me siento hinchado y eructo constantemente. Siempre tengo un sabor agrio en la boca."
